95,0,32,123,44.57,82,14.04,57,8.74,5,2.86,0,0
122,0,0,110,29.51,84,7.79,103,9.53,7,2.62,3,0
37,1,0,76,18.12,89,12.53,113,10.61,8,2.59,2,0
132,0,0,106,32.86,94,10.91,119,7.29,4,3.13,5,1
119,0,24,94,36.92,52,11.79,85,6.27,4,3.05,0,0
16,0,0,89,35.62,85,14.69,102,4.23,4,2.38,1,0
99,0,0,105,16.22,101,17.61,117,6.12,5,1.51,1,0
76,0,26,110,36.48,87,17.44,140,6.06,2,2.19,1,0
167,0,0,120,22.37,96,17.96,97,7.57,4,3.0,4,1
129,0,0,117,28.63,129,18.45,100,3.67,7,3.19,1,0
116,0,0,123,24.89,113,15.01,102,9.57,5,2.11,1,0
60,1,0,110,31.11,93,17.57,119,9.17,6,3.0,1,0
128,0,0,122,17.56,123,20.9,95,7.25,7,1.73,0,0
47,0,28,70,19.07,106,13.16,105,7.5,2,2.86,0,0
40,1,0,55,29.02,108,15.22,89,12.69,9,2.21,3,0
173,0,0,78,29.33,91,12.12,63,4.59,2,2.94,0,0
157,0,30,107,33.03,108,20.67,114,14.5,5,1.92,1,0
66,0,32,117,31.93,90,11.03,113,5.95,3,3.24,2,0
50,1,26,94,52.21,78,24.6,109,7.87,3,2.16,0,0
72,0,0,106,20.09,136,14.21,106,9.64,3,3.29,3,0
130,0,0,95,26.18,106,17.5,75,10.52,1,3.48,1,0
143,0,0,101,26.44,89,18.14,61,10.71,11,2.05,1,0
89,1,0,108,21.35,90,18.11,108,8.18,5,1.46,1,0
108,0,0,104,33.88,92,19.06,57,6.3,2,4.1,0,0
32,0,0,88,26.84,132,15.37,102,5.96,3,3.46,1,0
166,0,0,81,34.58,110,14.25,124,5.94,5,2.48,2,0
109,0,0,113,37.77,122,18.57,88,11.97,5,2.94,1,0
72,0,39,98,15.78,115,23.05,83,7.52,7,1.57,1,0
134,0,32,78,36.86,111,8.69,83,7.83,2,2.32,0,0
13,0,0,89,32.84,90,16.52,104,8.39,2,2.62,4,0
90,0,0,108,19.24,63,16.09,124,12.23,4,3.81,3,0
111,0,36,54,28.25,109,20.3,92,4.9,2,3.02,3,0
101,0,23,101,44.57,80,13.35,100,5.81,14,1.97,1,0
72,0,0,92,35.33,110,16.63,124,8.32,4,3.54,0,0
67,0,35,89,41.72,102,12.6,136,12.33,6,2.03,1,0
172,0,0,108,48.81,125,15.16,98,6.89,2,3.89,3,1
154,0,32,82,32.69,134,14.05,74,9.23,1,2.43,2,0
69,0,0,122,33.01,81,20.58,80,9.71,3,2.62,2,0
123,0,0,92,35.87,102,18.45,104,9.67,7,2.65,3,0
130,0,12,92,24.12,102,19.46,101,8.78,5,2.35,0,0
142,0,26,94,37.49,126,20.36,109,11.44,9,1.59,2,0
29,0,0,122,26.76,75,12.33,92,12.68,2,2.51,1,0
87,0,28,106,24.4,147,19.0,69,7.89,5,3.02,0,0
149,0,0,56,26.52,116,4.76,104,7.35,8,2.4,0,0
146,1,0,63,27.22,112,17.71,98,7.99,3,2.48,2,0
88,1,0,98,39.97,79,21.4,76,12.87,2,1.94,4,1
119,1,15,95,27.2,110,17.81,107,3.7,5,2.35,5,1
48,0,0,63,32.03,89,14.1,71,9.26,2,3.56,1,0
135,0,0,97,33.12,118,20.0,126,7.85,3,2.97,1,0
100,0,0,117,42.13,95,11.05,125,6.04,2,1.86,1,0
98,0,0,80,37.6,104,18.16,89,13.13,3,3.21,4,0
75,0,26,86,20.15,118,18.18,99,5.97,3,3.62,2,0
180,0,33,78,39.41,79,19.8,121,9.31,4,2.05,1,0
100,0,25,90,36.7,92,21.92,157,8.11,4,3.13,1,0
119,0,35,92,36.91,134,18.77,93,11.23,5,2.16,2,0
86,0,0,96,14.2,63,18.79,75,15.74,3,3.4,0,0
155,0,39,106,31.16,101,17.43,90,11.87,7,1.38,1,0
78,1,0,141,40.26,101,22.55,77,6.86,2,2.57,1,1
153,0,0,90,32.95,121,16.6,108,8.22,3,2.3,1,0
92,0,25,112,22.78,111,17.51,118,8.13,4,2.62,0,0
13,0,25,65,30.02,96,14.68,128,4.7,5,3.05,2,0
154,0,0,93,32.54,119,17.46,121,9.26,3,2.75,3,0
144,1,35,127,29.72,93,18.67,90,11.51,3,3.46,0,0
48,0,0,67,46.78,108,15.32,110,7.15,2,2.13,1,0
94,0,0,85,29.58,114,20.49,94,9.35,1,2.13,1,0
139,0,0,132,28.05,86,21.22,128,7.66,8,3.4,1,0
126,0,0,102,38.88,99,14.34,100,10.06,4,3.19,1,0
122,0,0,88,18.34,109,20.04,119,10.29,3,2.57,2,0
139,0,0,140,37.62,89,13.41,89,8.66,6,3.05,1,0
95,0,0,84,23.99,108,17.97,127,4.67,6,1.59,3,0
80,0,31,92,28.29,74,20.26,84,6.78,4,2.89,4,0
131,0,28,87,42.43,138,19.31,92,10.8,3,2.05,3,0
36,0,0,83,30.36,103,18.11,119,8.91,5,2.94,1,0
180,0,0,96,23.63,64,19.12,118,7.69,5,4.24,2,0
25,0,0,98,22.83,109,17.2,100,8.82,5,3.4,2,0
113,0,0,93,36.7,85,20.41,123,7.05,5,1.32,3,0
88,0,31,91,30.87,120,18.12,104,9.35,4,3.08,1,0
120,0,0,97,30.33,113,14.31,93,5.42,9,2.51,1,0
74,0,0,84,18.09,104,11.92,81,4.09,3,3.08,1,0
109,0,0,101,29.02,82,20.42,112,5.36,4,3.08,2,0
162,0,33,139,31.37,78,15.57,106,5.73,6,3.32,0,0
124,0,37,109,27.4,79,17.36,87,10.42,4,2.4,1,0
177,0,0,77,14.43,109,21.89,66,9.47,5,2.03,2,0
91,0,0,71,37.04,116,19.56,110,10.44,2,2.86,1,0
105,0,0,98,46.05,110,19.23,60,8.05,5,2.38,0,1
24,0,0,91,41.31,77,15.63,109,8.29,6,4.13,0,1
48,0,0,71,21.79,78,4.09,80,5.23,3,2.4,0,0
86,0,0,115,21.47,112,14.35,95,6.96,7,2.65,2,0
163,0,0,56,30.38,79,18.33,84,6.87,2,2.86,4,0
91,0,0,109,27.03,142,21.68,73,3.71,4,2.73,0,0
56,0,0,79,25.65,87,13.75,115,7.55,5,3.16,3,0
147,1,24,118,37.38,116,17.72,111,15.86,4,2.19,3,0
64,0,0,116,28.56,94,16.35,98,7.49,3,2.73,2,0
108,0,34,83,27.56,117,14.6,76,11.69,3,2.59,4,1
159,0,0,107,33.8,91,16.62,120,9.6,7,4.46,5,0
136,1,0,90,43.66,104,19.56,82,6.46,10,2.46,3,0
116,0,35,122,31.08,119,18.08,103,8.72,2,2.97,1,0
45,0,38,92,33.46,108,21.61,85,11.78,2,2.08,1,0
122,0,0,120,23.82,128,19.67,127,8.46,5,3.02,2,0
138,0,0,83,33.03,97,16.14,102,10.45,3,2.43,5,0
132,0,0,66,19.99,108,18.19,94,10.78,5,2.38,1,0
101,1,0,108,32.93,98,15.86,100,10.04,8,3.13,0,0
58,0,0,105,41.33,108,19.67,120,8.14,4,2.11,2,0
81,0,0,132,24.72,91,10.99,109,8.39,4,1.4,1,0
87,0,0,105,28.75,102,14.44,106,11.02,10,2.67,3,0
116,0,0,93,38.98,111,15.68,91,7.57,3,2.38,2,0
85,1,0,97,33.52,115,17.99,133,9.45,4,2.24,4,0
62,0,33,84,31.69,136,17.09,103,12.9,3,3.0,2,1
90,0,0,121,12.94,73,24.68,89,10.66,3,2.92,0,0
98,0,0,65,27.68,109,15.73,104,9.88,3,1.62,2,0
73,0,0,115,30.99,97,16.93,113,5.41,5,4.86,1,0
107,1,0,83,33.05,84,21.06,93,11.04,7,3.02,2,0
55,0,20,95,32.18,113,10.08,102,11.26,4,3.38,2,0
76,0,22,107,27.22,136,14.34,102,1.04,4,2.57,3,0
30,0,0,76,24.65,112,20.46,134,8.87,4,1.92,3,0
157,0,0,105,37.52,127,10.14,113,7.43,7,3.11,4,0
40,0,31,69,38.2,81,11.43,104,5.41,5,2.03,1,1
72,0,0,79,24.99,103,13.8,80,7.33,4,2.84,1,0
95,0,39,130,44.34,111,18.14,97,8.8,5,2.73,1,0
42,0,0,127,26.42,45,13.95,128,7.1,3,2.43,0,0
86,0,0,112,28.25,81,21.7,97,10.26,7,1.46,1,0
131,0,0,115,36.01,102,22.14,96,6.49,7,2.92,0,0
55,0,45,114,22.19,94,17.71,114,6.37,5,2.97,4,1
74,0,0,102,27.66,105,24.82,80,8.25,6,2.35,0,0
81,1,37,76,40.31,125,22.46,120,12.21,3,2.13,1,0
81,0,0,102,28.25,112,18.5,68,9.91,2,3.56,4,0
28,0,0,48,20.69,112,10.69,122,11.77,2,2.24,6,1
111,0,0,62,29.99,124,17.09,138,6.77,2,3.02,0,0
3,0,27,116,11.46,78,20.74,93,12.65,2,3.08,2,0
51,0,0,129,39.05,104,28.56,128,8.68,1,2.59,1,1
68,0,24,118,29.92,116,23.62,71,7.86,7,3.97,1,0
163,0,0,77,42.11,108,22.91,82,7.53,7,2.59,0,1
87,0,0,90,19.62,68,22.32,69,11.06,5,3.54,2,0
58,0,0,95,19.07,108,17.82,78,11.74,1,3.75,0,1
109,0,0,138,27.64,109,13.09,118,9.44,4,3.11,0,0
111,0,0,107,39.0,99,18.2,95,13.03,6,2.81,4,0
144,0,0,96,23.73,93,10.56,75,4.3,4,4.05,2,0
135,0,0,66,44.85,116,21.36,112,9.0,2,2.27,5,1
109,0,46,123,36.98,84,19.86,99,7.38,3,2.43,4,0
107,0,14,132,19.43,91,16.98,74,8.76,8,2.03,1,0
149,0,0,108,33.37,96,11.63,87,6.96,3,2.08,2,0
56,0,0,95,43.04,116,15.98,133,6.39,4,1.19,1,0
129,0,0,99,16.66,62,20.46,123,11.47,4,2.84,0,0
92,0,0,118,42.4,95,17.98,116,7.61,3,2.46,0,0
67,0,30,107,22.03,104,19.81,93,13.37,5,3.92,1,0
120,0,0,106,37.62,98,22.75,80,5.02,7,2.51,0,0
166,0,0,106,37.52,118,15.11,102,9.27,9,3.35,1,0
66,0,0,76,14.89,111,22.27,125,8.31,5,2.48,1,0
76,0,0,61,34.61,127,13.74,97,7.92,3,2.27,0,0
79,0,0,110,36.31,121,19.97,157,10.33,3,2.38,2,0
98,0,31,112,30.87,100,18.76,121,10.63,4,3.48,2,0
141,0,22,123,36.62,98,27.94,89,7.22,6,2.11,1,0
49,0,0,90,45.27,117,17.66,98,9.23,2,3.78,2,1
46,0,0,111,33.86,83,14.88,84,9.48,2,2.75,3,0
137,0,0,130,19.55,83,11.71,61,10.08,4,1.97,3,0
171,0,0,69,45.99,112,19.55,111,6.12,5,2.59,1,1
10,0,0,127,37.77,125,13.01,80,10.23,4,3.48,1,0
88,0,0,78,10.52,114,22.32,110,9.56,2,2.38,3,0
89,0,0,92,23.99,126,21.17,73,6.12,2,2.92,2,0
82,0,0,81,32.16,117,15.67,83,11.51,5,2.86,3,1
139,0,0,135,33.32,146,15.81,92,6.89,1,2.65,3,0
87,0,0,119,29.17,107,17.43,114,7.68,4,3.73,0,0
137,1,0,123,29.58,115,13.71,98,11.73,3,3.08,2,0
45,0,0,106,13.36,110,15.92,111,8.29,5,2.0,1,1
90,0,0,92,34.15,91,13.97,98,11.21,7,2.4,1,0
103,0,0,123,24.02,87,21.56,96,9.71,2,1.73,1,0
100,0,0,130,40.09,69,14.96,122,2.86,1,1.97,2,0
110,0,0,100,31.47,88,14.03,104,5.02,4,1.7,3,0
124,0,0,113,43.23,104,6.71,69,6.89,2,3.19,2,0
10,0,0,103,31.11,77,18.26,73,9.29,6,2.35,2,0
89,0,29,80,27.8,136,23.36,147,17.19,5,2.03,2,0
121,0,0,98,35.34,96,17.89,114,4.93,2,2.08,2,0
101,0,0,102,42.26,93,14.87,86,9.32,3,1.65,3,0
103,0,31,105,31.52,126,16.8,110,6.62,4,3.92,2,0
51,0,0,60,33.63,64,18.79,134,7.59,5,2.4,1,0
2,1,0,42,22.46,88,11.81,119,8.67,1,2.46,2,1
111,0,0,117,33.51,128,19.36,101,9.63,11,2.51,0,0
118,0,0,112,26.28,105,15.66,102,9.78,5,3.4,2,0
17,0,31,115,26.03,59,15.8,102,10.09,1,2.7,6,1
130,0,0,119,35.9,120,19.64,80,9.94,9,1.7,2,0
193,0,0,92,16.46,103,12.12,115,9.45,5,2.94,2,1
114,0,0,145,29.24,101,23.49,100,8.72,9,2.73,1,0
137,0,0,91,23.99,100,12.51,75,11.46,7,2.16,2,0
185,0,29,121,25.69,88,20.8,91,6.95,2,3.73,2,0
101,0,0,107,35.63,96,19.45,85,7.76,2,2.05,3,0
95,0,32,109,41.99,91,10.68,90,10.19,4,2.84,3,0
7,0,30,114,37.64,116,14.09,105,11.12,12,2.92,1,0
126,0,0,99,54.62,93,14.27,106,8.71,4,2.16,1,1
71,0,0,124,41.43,90,5.1,129,8.5,2,3.05,0,0
124,0,0,85,42.76,98,18.21,71,8.37,6,3.0,3,0
97,1,0,107,40.27,105,13.4,120,10.85,2,1.97,0,1
28,0,0,79,27.15,131,18.42,116,9.3,3,2.51,2,0
90,1,0,96,25.19,111,18.73,97,6.04,1,2.48,4,1
190,0,0,86,25.65,129,22.83,73,8.1,1,3.97,1,0
31,0,28,101,35.79,86,21.29,125,10.87,2,3.11,1,0
52,0,24,71,29.05,80,17.12,124,7.15,5,1.11,2,0
73,0,0,80,43.3,79,7.67,60,6.9,8,2.86,0,0
111,0,0,89,48.35,113,13.35,91,10.93,8,2.27,0,1
98,0,0,0,0.0,130,13.57,88,7.52,1,1.84,4,1
106,1,0,45,22.73,107,15.96,89,8.19,2,2.89,1,1
111,0,0,117,38.23,127,16.31,97,10.35,3,2.78,0,0
59,0,0,98,25.81,92,17.84,86,12.01,5,3.21,1,0
71,0,22,107,24.04,105,13.86,99,9.9,3,1.51,2,0
55,0,0,124,48.57,106,19.63,140,10.38,7,4.0,0,1
13,0,0,121,9.93,64,22.29,115,7.15,5,3.21,1,0
136,0,16,105,15.37,109,17.11,115,10.22,4,3.54,0,0
123,0,0,91,19.45,123,18.41,102,11.28,3,2.97,0,0
105,0,0,103,25.11,78,18.93,102,7.36,3,3.46,2,0
50,0,31,93,51.46,119,20.44,103,8.73,14,3.67,3,0
118,0,0,120,23.14,103,17.36,90,10.27,4,3.05,1,0
97,0,0,84,28.85,86,14.1,83,8.64,6,3.46,3,0
51,0,0,89,38.62,106,16.52,126,10.95,2,4.02,0,0
73,0,0,91,37.03,97,18.75,89,12.48,6,2.78,1,1
35,0,0,102,21.11,115,10.53,100,6.11,8,3.54,2,0
64,0,0,76,35.05,76,19.75,96,11.32,2,3.67,1,0
63,0,0,122,22.59,62,5.7,121,7.22,2,2.67,3,0
117,0,31,115,17.83,125,20.2,104,11.85,6,2.08,3,0
115,0,0,97,41.65,75,21.31,124,12.16,8,3.7,1,1
162,0,0,118,31.37,95,19.04,82,8.12,3,3.13,1,0
89,0,0,66,15.22,104,15.24,116,10.13,1,3.32,3,0
94,1,0,131,40.05,107,16.56,93,7.68,4,2.32,1,0
129,0,0,127,31.62,96,22.3,63,4.45,6,3.11,4,0
86,0,0,75,38.06,109,13.23,143,6.76,9,1.97,1,0
96,0,0,125,30.52,139,13.8,133,11.9,2,1.78,1,0
190,0,0,102,28.8,113,21.55,93,8.87,5,2.4,1,0
80,0,0,90,20.08,77,12.27,86,10.13,6,2.21,1,0
108,0,0,105,19.04,110,16.46,93,9.4,4,1.11,4,1
97,0,32,129,28.63,97,19.2,95,8.63,7,2.3,0,0
84,0,42,112,36.43,107,16.0,117,15.01,10,3.05,0,0
65,0,0,139,41.77,113,20.56,117,12.84,5,1.13,4,1
131,0,34,134,26.62,95,6.04,120,11.78,10,3.62,1,0
58,1,43,96,24.28,100,23.15,105,8.7,4,2.4,1,0
36,0,0,115,34.41,115,19.61,127,9.09,2,2.75,3,0
54,0,0,119,19.86,123,10.46,101,9.79,2,3.24,1,0
45,0,0,110,26.47,103,22.13,98,8.65,1,2.97,1,0
125,0,39,107,40.14,110,24.58,107,7.89,4,2.46,2,0
72,0,21,113,23.48,83,22.11,118,6.09,2,2.21,2,0
141,0,0,108,8.82,83,13.77,115,10.06,3,2.73,3,0
113,0,0,116,13.82,124,18.75,113,10.61,3,2.4,0,0
20,0,35,98,29.16,127,13.01,125,7.45,3,1.92,0,0
212,0,0,96,21.42,80,12.27,102,13.63,3,2.05,1,0
99,1,0,127,33.52,92,13.26,99,9.18,6,2.67,4,0
94,0,0,62,33.0,54,19.31,115,8.57,4,4.13,1,0
40,0,0,105,19.67,113,10.86,91,4.84,6,2.51,1,0
86,0,29,118,26.72,136,16.69,109,10.2,5,2.27,3,0
101,0,0,85,45.85,86,17.65,107,9.64,15,1.22,3,1
170,0,0,107,41.89,124,19.39,95,7.49,8,2.46,0,0
105,0,0,121,38.66,89,22.82,82,6.45,4,3.51,1,0
103,0,0,110,32.27,83,9.82,103,8.61,4,3.29,0,0
140,1,27,124,32.11,102,13.68,100,8.9,5,3.11,4,0
101,0,0,0,0.0,119,16.33,95,7.6,4,1.94,1,0
98,0,19,87,18.79,97,19.36,84,10.96,4,2.97,1,0
104,0,0,116,28.49,112,18.63,94,9.72,2,3.16,4,0
115,0,0,90,22.44,75,16.79,114,7.91,0,0.0,3,0
112,0,0,88,28.53,81,21.07,108,6.98,4,3.21,0,0
70,0,0,86,36.28,77,17.4,101,11.55,4,1.54,1,0
126,0,0,120,29.82,71,8.36,93,9.09,1,2.86,0,0
87,0,39,113,14.04,63,19.07,88,7.36,1,2.57,3,0
125,0,0,80,24.34,94,7.49,135,10.49,7,2.38,4,1
86,0,0,139,21.34,93,22.93,110,10.61,8,2.4,1,0
73,0,31,105,13.99,91,21.77,98,10.33,2,3.19,6,1
232,0,0,104,28.15,115,16.65,77,5.32,3,3.19,1,0
1,0,30,95,31.13,110,19.77,110,11.17,2,2.27,0,0
133,0,0,91,27.56,94,18.03,78,11.72,5,3.29,1,0
103,0,0,84,28.32,91,16.35,115,7.56,6,2.08,1,0
131,0,24,60,23.1,78,19.82,121,9.48,4,2.54,1,0
95,0,20,78,28.17,94,18.33,91,10.95,6,2.65,0,0
182,0,0,90,29.94,106,14.87,134,10.56,4,2.62,1,0
99,0,0,89,24.19,95,17.38,114,9.14,1,2.46,0,0
27,0,0,121,30.19,92,25.23,106,8.68,3,2.05,3,0
141,0,0,74,14.14,104,16.2,79,6.77,7,2.89,1,0
29,1,37,101,39.95,79,15.58,106,6.29,7,1.54,2,0
65,0,0,95,17.97,100,12.05,105,8.12,12,1.78,2,0
81,1,0,68,25.4,98,14.61,97,9.65,3,4.83,3,1
37,0,20,81,45.0,110,18.4,102,9.48,7,2.81,0,0
107,0,31,45,27.25,70,18.83,109,11.77,1,1.51,1,0
127,1,28,117,16.3,131,13.56,132,6.88,3,2.81,1,0
78,0,0,77,23.92,114,16.59,107,11.38,5,3.16,0,0
55,0,0,148,20.35,96,19.7,113,10.0,2,1.24,2,0
86,0,30,84,16.98,125,22.4,90,11.46,7,2.65,2,0
176,0,0,108,42.65,100,14.57,85,6.69,6,2.59,2,0
96,1,0,117,34.1,120,24.61,95,4.42,5,3.02,2,0
11,0,38,130,35.67,84,16.71,79,10.49,7,1.89,1,0
48,0,34,70,33.66,121,23.26,71,9.81,4,2.05,1,0
127,0,0,107,40.77,121,10.96,110,11.25,5,3.05,1,0
63,0,0,75,27.97,118,12.57,97,11.37,2,3.02,0,0
79,0,0,107,37.55,97,16.34,74,7.25,2,3.29,1,0
47,0,37,150,19.18,97,20.73,112,8.04,6,3.56,2,0
89,1,19,114,19.14,132,22.24,116,5.56,2,3.0,0,1
83,0,26,117,38.49,97,19.95,82,6.01,7,2.92,1,0
126,1,34,118,41.63,105,18.67,136,9.49,6,2.62,4,0
60,0,0,99,34.54,131,20.04,112,10.12,6,4.08,2,0
122,0,0,115,23.24,137,20.66,110,8.5,4,2.32,0,0
136,0,0,97,25.94,85,17.76,99,5.36,10,1.35,1,0
172,0,47,102,46.73,118,15.86,123,11.03,2,2.38,1,0
102,0,0,116,33.27,87,17.77,73,9.05,3,2.24,1,1
113,1,0,82,34.73,115,16.05,97,6.27,7,2.48,1,0
79,0,0,99,37.79,82,12.43,82,12.4,4,2.4,3,0
55,0,8,104,37.83,94,14.58,114,16.99,2,2.62,1,0
111,0,28,104,21.9,52,13.37,76,6.63,2,2.78,2,0
160,0,0,105,29.63,107,14.56,131,9.94,2,2.24,0,0
110,0,0,110,41.23,140,13.8,86,8.28,3,2.11,4,0
192,0,0,101,37.67,50,24.24,83,7.53,6,3.43,4,0
93,0,0,100,19.43,103,18.79,88,5.68,9,2.94,0,0
101,0,33,137,37.35,94,15.88,113,8.3,2,2.57,2,0
77,0,0,136,24.63,115,12.86,73,11.36,3,3.32,2,0
105,0,40,111,40.21,110,9.95,115,9.95,3,2.19,2,0
133,0,44,80,29.58,113,17.8,87,10.08,7,3.81,2,1
131,0,0,95,18.62,48,28.23,108,11.64,7,1.78,1,0
106,0,33,120,13.87,85,20.03,113,6.79,4,2.67,1,0
118,0,0,113,22.68,92,10.29,129,11.46,4,1.59,1,0
125,0,0,94,23.31,83,17.83,114,10.73,4,2.32,1,0
95,0,0,88,33.49,68,16.18,104,9.54,8,4.35,0,0
80,0,0,160,33.68,87,13.32,76,8.19,3,2.51,3,0
145,0,0,78,6.72,106,22.47,90,8.36,6,2.7,0,0
37,0,0,107,33.92,110,17.64,123,3.78,4,2.19,2,0
87,0,0,93,26.66,68,18.34,77,10.05,6,2.05,1,0
69,0,0,85,31.18,100,20.2,94,10.26,5,2.43,3,0
83,0,0,120,22.51,101,10.34,84,8.9,2,2.32,1,0
195,0,0,108,10.74,88,18.72,99,8.28,3,1.38,0,0
67,1,35,59,30.79,116,18.35,106,9.73,4,4.56,0,1
75,0,27,102,19.98,127,17.58,114,8.75,7,1.13,3,0
123,0,27,79,37.18,78,13.89,116,7.82,1,4.05,0,0
41,0,41,95,35.24,120,11.67,74,5.21,3,1.59,1,0
75,0,0,99,25.6,83,25.63,104,7.14,5,2.19,0,0
76,1,0,66,46.46,121,22.41,84,7.43,7,3.24,1,1
86,1,0,120,45.24,92,15.47,103,9.29,4,2.78,1,0
140,0,0,89,19.18,65,13.32,85,11.23,6,4.4,0,0
70,0,0,112,17.8,104,6.99,110,7.62,7,4.27,3,0
121,0,35,62,32.95,97,16.8,95,9.85,4,1.59,0,0
112,0,0,102,28.66,117,25.33,110,8.76,5,2.65,1,0
118,0,0,122,43.04,78,17.09,108,8.79,7,2.62,2,0
66,0,16,92,29.7,105,19.73,98,13.74,2,2.4,1,0
78,0,0,102,14.79,64,16.46,120,9.26,5,2.97,0,0
129,0,34,79,34.77,113,11.29,117,8.55,9,4.0,2,0
6,0,0,93,38.51,122,12.93,98,7.4,4,2.54,3,0
107,1,0,91,39.8,105,13.86,100,12.71,3,2.7,1,0
107,1,0,106,22.66,89,15.55,123,10.85,2,3.48,3,1
138,0,0,87,22.76,110,14.14,139,8.71,3,4.16,1,0
103,0,0,104,27.23,70,11.81,97,14.06,2,2.62,0,0
116,0,44,94,39.2,103,19.05,76,10.98,2,3.0,0,0
189,0,0,84,38.66,81,14.96,120,9.27,4,1.7,2,0
161,0,0,120,12.38,120,22.7,91,10.01,2,3.19,2,0
1,0,0,107,33.34,82,25.2,91,9.52,2,1.89,1,0
89,0,0,110,33.51,115,14.1,106,10.23,3,3.46,1,0
64,0,0,126,37.33,100,25.78,65,6.95,5,2.62,1,0
126,0,30,90,26.08,97,12.87,97,6.92,4,3.46,4,1
129,0,0,85,36.72,114,15.89,109,9.48,10,1.32,2,0
128,0,32,136,37.89,80,22.27,101,8.61,4,2.92,0,0
81,0,36,120,19.7,95,20.11,90,11.48,6,3.16,3,0
114,0,0,101,32.27,80,12.55,121,7.77,5,2.86,1,0
50,0,0,102,26.3,108,25.33,95,9.46,3,3.0,0,0
86,0,0,104,23.19,110,17.21,86,10.38,1,3.11,3,0
96,0,0,86,28.99,88,23.59,117,7.31,6,3.29,1,0
72,0,0,88,46.31,125,9.17,81,8.35,2,3.43,0,0
64,0,40,116,35.7,89,19.78,94,7.6,4,1.59,8,0
57,1,17,94,40.21,94,13.86,117,10.65,3,3.29,2,0
65,0,0,117,26.16,122,18.71,147,12.62,3,2.3,2,0
163,0,0,120,37.91,98,19.3,125,8.47,5,2.38,1,0
136,0,0,74,42.91,81,14.27,110,11.17,3,2.89,2,0
116,0,0,84,33.64,113,14.29,145,10.79,6,3.24,1,0
93,0,0,74,25.91,88,23.34,120,11.35,5,1.78,3,0
142,0,40,105,40.36,93,14.95,110,9.46,3,2.48,3,0
92,0,0,82,45.15,75,15.36,113,9.5,2,2.32,1,0
70,0,0,91,33.54,81,25.99,105,7.69,6,1.81,1,0
22,0,14,100,33.85,103,18.85,91,2.96,1,1.13,1,0
37,0,0,114,39.73,109,17.67,101,9.57,2,3.24,2,0
51,0,0,99,31.13,107,13.61,121,14.03,3,1.89,1,0
174,0,0,96,23.7,108,12.19,107,10.13,5,2.7,2,0
68,0,0,112,36.36,100,22.14,97,10.52,3,2.27,1,1
130,0,0,70,35.21,115,17.01,100,8.74,2,3.35,1,0
104,0,0,78,23.75,119,17.22,102,9.16,5,3.05,2,0
134,0,0,91,30.12,105,19.44,113,8.74,3,2.4,2,0
108,0,35,136,28.87,101,14.76,105,9.66,7,2.57,2,0
103,0,0,83,29.5,65,20.77,66,9.97,2,2.62,3,0
62,0,0,100,27.18,99,14.64,109,11.84,4,1.51,1,0
162,0,0,89,19.57,111,16.73,98,9.56,3,3.08,2,0
93,0,19,113,23.26,105,15.26,95,3.2,3,3.38,2,0
42,0,0,108,15.67,120,17.95,73,5.81,6,3.54,1,0
155,0,23,112,41.46,106,11.31,123,9.62,11,3.62,2,0
36,0,0,94,19.91,117,20.01,108,9.96,2,2.43,0,0
143,0,0,99,37.96,128,14.2,84,9.14,4,1.22,0,1
197,0,0,111,26.32,102,14.58,86,10.23,2,2.86,3,0
81,0,0,141,44.44,102,18.33,96,12.23,6,2.16,1,1
138,1,0,104,7.91,114,15.81,95,7.54,4,2.59,4,1
103,0,18,84,25.48,84,14.53,112,7.72,7,3.11,0,1
127,1,0,102,41.17,80,19.22,96,11.34,5,3.75,2,1
136,0,0,99,44.1,125,14.68,78,13.22,6,2.89,1,1
99,0,0,102,37.81,89,15.79,81,10.7,8,3.24,2,0
95,0,0,79,11.8,109,16.22,102,9.9,5,2.4,0,0
118,1,21,122,26.61,125,17.78,81,7.14,3,3.0,4,1
113,0,0,111,10.4,88,7.85,114,8.88,3,3.7,5,1
128,1,0,112,41.68,101,8.63,116,6.85,5,2.89,0,0
117,0,0,100,17.39,104,11.49,93,8.99,10,4.24,3,0
48,0,36,92,39.25,121,14.25,87,12.15,4,2.05,3,0
81,1,0,105,38.66,120,17.98,113,11.62,3,3.21,0,0
57,0,0,68,32.78,86,13.43,105,10.6,6,3.43,1,0
140,0,0,98,27.64,109,17.53,66,6.37,2,2.21,1,0
107,0,38,92,37.3,73,15.34,91,4.68,1,2.97,2,0
56,0,0,111,23.32,119,14.1,72,8.2,4,3.86,1,0
159,0,0,103,14.91,97,23.65,93,7.68,10,2.84,1,0
102,0,0,80,46.09,133,14.62,105,7.61,5,2.78,1,0
107,0,0,94,17.58,125,16.09,125,10.22,3,3.89,1,0
106,0,0,106,8.87,113,18.71,95,5.05,2,3.08,2,0
225,0,0,106,28.12,109,23.26,93,9.45,3,2.35,0,1
75,0,0,110,25.08,97,16.29,68,6.08,3,4.43,2,0
86,0,0,93,37.03,95,18.25,70,10.29,7,3.05,0,0
169,0,0,79,40.07,85,11.64,97,9.94,10,3.59,1,0
122,0,22,92,34.77,121,11.87,103,9.23,5,2.32,2,0
106,0,0,143,30.33,123,21.0,105,11.7,2,2.59,0,0
52,0,32,68,22.12,77,21.01,87,13.02,5,3.65,2,0
